# number of flights in connected component (maximum delay = 6), treewidth
# fit: 1.36131 +0.0756234 x
225	17
82	8
69	7
60	6
32	7
32	4
27	5
18	5
13	4
12	3
11	2
11	3
11	3
9	2
7	2
6	1
6	4
6	1
6	3
5	3
5	2
5	4
5	1
5	1
5	3
5	2
4	2
4	3
4	2
4	1
4	1
4	1
4	2
4	3
4	2
4	1
3	2
3	1
3	1
3	1
3	2
3	1
3	2
3	2
3	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
2	1
