conflictIndex,flight1,flight2,lat1,lat2,lon1,lon2,time1,time2
3191,188,208,44.648475646972656,44.652652740478516,-66.75288391113281,-66.75711059570312,202.0,257.0
3192,188,208,46.249507904052734,46.257354736328125,-62.639862060546875,-62.64155578613281,224.0,278.0
3193,188,338,47.46329116821289,47.46329116821289,8.549894332885742,8.549894332885742,555.0,498.0
3194,188,344,48.178707122802734,48.18246078491211,0.3667392432689667,0.3695370852947235,513.0,537.0
3195,188,348,47.46329116821289,47.46329116821289,8.549894332885742,8.549894332885742,555.0,507.0
3196,188,356,47.46329116821289,47.46329116821289,8.549894332885742,8.549894332885742,555.0,510.0
3197,188,368,47.46329116821289,47.46329116821289,8.549894332885742,8.549894332885742,555.0,511.0
3198,188,371,47.46329116821289,47.46329116821289,8.549894332885742,8.549894332885742,555.0,519.0
3199,188,374,47.46329116821289,47.46329116821289,8.549894332885742,8.549894332885742,555.0,547.0
3200,188,400,47.46329116821289,47.46329116821289,8.549894332885742,8.549894332885742,555.0,544.0
3201,188,926,48.70360565185547,48.7089729309082,-53.22672653198242,-53.545196533203125,269.0,258.0
3202,189,192,43.77804183959961,43.78413009643555,-68.44954681396484,-68.44341278076172,169.0,172.0
3203,189,203,49.24759292602539,49.24645233154297,-51.34035873413086,-51.35448455810547,254.0,308.0
3204,189,205,45.36528778076172,45.3663444519043,-64.57762908935547,-64.53175354003906,190.0,234.0
3205,189,277,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,502.0,444.0
3206,189,296,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,502.0,504.0
3207,189,308,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,502.0,526.0
3208,189,319,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,502.0,520.0
3209,189,321,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,502.0,535.0
3210,189,336,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,502.0,548.0
3211,189,342,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,502.0,544.0
3212,189,343,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,502.0,535.0
3213,189,376,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,502.0,556.0
3214,189,410,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,502.0,537.0
3215,189,517,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,502.0,498.0
3216,191,192,48.68633270263672,48.69343185424805,-53.43440246582031,-53.59165573120117,252.0,246.0
3217,191,203,45.53717803955078,45.540870666503906,-64.10343170166016,-64.41411590576172,202.0,245.0
3218,191,275,50.43478012084961,50.426090240478516,0.6796664595603943,0.6794837713241577,484.0,448.0
3219,191,291,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,490.0
3220,191,302,50.42924118041992,50.436195373535156,2.0358808040618896,2.033517837524414,490.0,500.0
3221,191,309,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,493.0
3222,191,313,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,511.0
3223,191,334,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,485.0
3224,191,337,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,472.0
3225,191,349,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,531.0
3226,191,351,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,540.0
3227,191,360,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,517.0
3228,191,370,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,544.0
3229,191,373,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,543.0
3230,191,382,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,555.0
3231,191,403,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,580.0
3232,191,411,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,566.0
3233,191,471,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,545.0
3234,191,510,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,508.0
3235,191,570,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,521.0,520.0
3236,191,926,45.53717803955078,45.5372428894043,-64.10343170166016,-64.43497467041016,202.0,205.0
3237,192,193,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,481.0,500.0
3238,192,196,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,481.0,522.0
3239,192,205,52.04716873168945,52.045955657958984,-13.10401725769043,-13.06383991241455,423.0,459.0
3240,192,205,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,481.0,515.0
3241,192,269,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,481.0,434.0
3242,192,273,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,481.0,431.0
3243,192,278,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,481.0,447.0
3244,192,279,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,481.0,482.0
3245,192,322,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,481.0,502.0
3246,192,325,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,481.0,536.0
3247,192,926,51.84469985961914,51.837310791015625,-36.50444030761719,-35.97642517089844,321.0,336.0
3248,192,926,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,481.0,496.0
3249,193,196,52.038761138916016,52.036155700683594,-32.21274948120117,-32.171295166015625,363.0,385.0
3250,193,196,51.567203521728516,51.56705856323242,-5.254245758056641,-5.225666046142578,478.0,501.0
3251,193,196,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,500.0,522.0
3252,193,203,51.837303161621094,51.83175277709961,-34.08786392211914,-33.363582611083984,355.0,387.0
3253,193,205,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,500.0,515.0
3254,193,217,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,500.0,559.0
3255,193,275,51.48078155517578,51.48371124267578,-0.9046604037284851,-0.8899329900741577,498.0,459.0
3256,193,278,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,500.0,447.0
3257,193,279,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,500.0,482.0
3258,193,314,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,500.0,549.0
3259,193,322,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,500.0,502.0
3260,193,325,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,500.0,536.0
3261,193,926,52.18086624145508,52.178367614746094,-14.376871109008789,-14.362207412719727,439.0,432.0
3262,193,926,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,500.0,496.0
3263,194,232,51.891319274902344,51.882972717285156,-32.46223831176758,-32.43147659301758,591.0,533.0
3264,194,565,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,780.0,740.0
3265,194,599,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,780.0,796.0
3266,194,606,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,780.0,818.0
3267,194,608,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,780.0,759.0
3268,194,609,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,780.0,811.0
3269,194,651,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,780.0,765.0
3270,194,653,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,780.0,740.0
3271,194,677,50.03330612182617,50.03330612182617,8.570455551147461,8.570455551147461,780.0,766.0
3272,194,974,41.98164749145508,41.98164749145508,-87.90666961669922,-87.90666961669922,324.0,329.0
3273,195,544,36.080055236816406,36.080055236816406,-115.15225219726562,-115.15225219726562,1400.0,1359.0
3274,195,677,36.080055236816406,36.07514572143555,-115.15225219726562,-115.21195983886719,1400.0,1374.0
3275,196,209,42.41655349731445,42.408424377441406,-72.57539367675781,-71.63513946533203,202.0,250.0
3276,196,217,51.83539581298828,51.836097717285156,-34.77727127075195,-35.38942337036133,374.0,407.0
3277,196,217,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,522.0,559.0
3278,196,227,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,522.0,572.0
3279,196,239,49.39916229248047,49.40642547607422,-51.72138595581055,-51.71769332885742,303.0,358.0
3280,196,279,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,522.0,482.0
3281,196,314,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,522.0,549.0
3282,196,322,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,522.0,502.0
3283,196,325,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,522.0,536.0
3284,196,327,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,522.0,560.0
3285,196,332,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,522.0,560.0
3286,196,357,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,522.0,580.0
3287,196,365,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,522.0,576.0
3288,196,463,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,522.0,569.0
3289,196,926,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,522.0,496.0
3290,197,207,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,601.0,583.0
3291,197,336,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,601.0,548.0
3292,197,342,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,601.0,544.0
3293,197,354,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,601.0,574.0
3294,197,361,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,601.0,562.0
3295,197,363,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,601.0,582.0
3296,197,376,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,601.0,556.0
3297,197,384,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,601.0,579.0
3298,197,402,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,601.0,581.0
3299,197,446,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,601.0,648.0
3300,197,447,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,601.0,659.0
3301,198,205,42.35740661621094,42.362998962402344,-70.73068237304688,-70.85699462890625,235.0,199.0
3302,198,238,40.98223876953125,40.98223876953125,28.81283187866211,28.81283187866211,721.0,761.0
3303,198,412,47.04548263549805,47.04476547241211,4.442013740539551,4.444334506988525,589.0,573.0
3304,198,432,48.71958541870117,48.71845245361328,-9.066102027893066,-8.796455383300781,525.0,582.0
3305,198,507,45.951725006103516,45.9578857421875,10.750578880310059,10.743247032165527,622.0,660.0
3306,198,669,40.98223876953125,40.98223876953125,28.81283187866211,28.81283187866211,721.0,757.0
3307,199,321,54.96961975097656,54.977073669433594,1.4844950437545776,1.0165328979492188,602.0,560.0
3308,199,343,54.69561004638672,54.694374084472656,1.8475537300109863,1.8428361415863037,605.0,556.0
3309,199,343,54.244720458984375,54.24892807006836,2.431384563446045,2.4206926822662354,610.0,552.0
3310,199,413,54.96961975097656,54.971466064453125,1.4844950437545776,1.8094266653060913,602.0,636.0
3311,199,443,54.96961975097656,54.97317123413086,1.4844950437545776,2.392515182495117,602.0,658.0
3312,199,446,52.869483947753906,52.873985290527344,4.115567684173584,4.108710289001465,625.0,653.0
3313,200,523,40.495445251464844,40.495445251464844,-3.5601139068603516,-3.5601139068603516,674.0,643.0
3314,200,546,40.495445251464844,40.495445251464844,-3.5601139068603516,-3.5601139068603516,674.0,646.0
3315,200,598,40.495445251464844,40.495445251464844,-3.5601139068603516,-3.5601139068603516,674.0,711.0
3316,200,602,40.495445251464844,40.495445251464844,-3.5601139068603516,-3.5601139068603516,674.0,699.0
3317,200,607,40.495445251464844,40.495445251464844,-3.5601139068603516,-3.5601139068603516,674.0,718.0
3318,201,212,57.6964111328125,57.69349670410156,-59.76334762573242,-59.75526428222656,364.0,373.0
3319,201,213,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,576.0
3320,201,217,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,559.0
3321,201,227,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,572.0
3322,201,229,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,595.0
3323,201,322,52.41713333129883,52.425201416015625,-5.7675299644470215,-5.767373561859131,585.0,530.0
3324,201,327,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,560.0
3325,201,332,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,560.0
3326,201,355,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,584.0
3327,201,357,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,580.0
3328,201,365,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,576.0
3329,201,367,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,594.0
3330,201,369,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,587.0
3331,201,375,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,589.0
3332,201,378,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,593.0
3333,201,399,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,608.0
3334,201,406,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,623.0
3335,201,415,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,614.0
3336,201,417,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,614.0
3337,201,418,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,634.0
3338,201,422,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,644.0
3339,201,428,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,628.0
3340,201,430,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,648.0
3341,201,438,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,657.0
3342,201,463,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,569.0
3343,201,552,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,666.0
3344,201,572,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,610.0,642.0
3345,201,595,51.7552490234375,51.758697509765625,-2.2662293910980225,-2.189009189605713,602.0,640.0
3346,202,206,49.145877838134766,49.15108108520508,-53.01183319091797,-52.99604797363281,320.0,325.0
3347,202,208,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,206.0,214.0
3348,202,225,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,206.0,238.0
3349,203,207,45.540870666503906,45.53717803955078,-64.41411590576172,-64.10343170166016,245.0,284.0
3350,203,208,45.540870666503906,45.53988265991211,-64.41411590576172,-64.64825439453125,245.0,268.0
3351,203,209,48.665313720703125,48.66045379638672,-53.988948822021484,-53.815093994140625,296.0,338.0
3352,203,225,45.540870666503906,45.53988265991211,-64.41411590576172,-64.64825439453125,245.0,292.0
3353,203,227,45.540870666503906,45.53717803955078,-64.41411590576172,-64.10343170166016,245.0,295.0
3354,203,926,42.417449951171875,42.42123794555664,-71.09060668945312,-70.84954833984375,207.0,168.0
3355,204,208,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,193.0,214.0
3356,204,208,42.432708740234375,42.43375015258789,-71.4266128540039,-71.23494720458984,211.0,232.0
3357,204,209,44.33028793334961,44.33010482788086,-67.93177032470703,-67.93215942382812,232.0,271.0
3358,204,213,48.93114471435547,48.92763137817383,-52.6832389831543,-52.71212387084961,307.0,342.0
3359,204,225,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,193.0,238.0
3360,204,225,42.432708740234375,42.43375015258789,-71.4266128540039,-71.23494720458984,211.0,256.0
3361,204,229,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,193.0,249.0
3362,204,231,48.709022521972656,48.70188522338867,-53.79133224487305,-53.58755111694336,302.0,352.0
3363,204,231,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,598.0
3364,204,333,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,526.0
3365,204,358,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,558.0
3366,204,379,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,581.0
3367,204,380,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,576.0
3368,204,388,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,583.0
3369,204,393,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,564.0
3370,204,394,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,582.0
3371,204,398,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,593.0
3372,204,404,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,596.0
3373,204,407,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,615.0
3374,204,424,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,599.0
3375,204,432,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,517.0
3376,204,435,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,606.0
3377,204,436,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,612.0
3378,204,505,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,599.0
3379,204,551,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,596.0
3380,204,577,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,588.0
3381,204,595,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,608.0
3382,204,603,49.012779235839844,49.012779235839844,2.549999952316284,2.549999952316284,557.0,596.0
3383,205,217,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,515.0,559.0
3384,205,227,51.836265563964844,51.84442138671875,-35.07464599609375,-34.84275436401367,365.0,424.0
3385,205,227,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,515.0,572.0
3386,205,279,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,515.0,482.0
3387,205,314,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,515.0,549.0
3388,205,322,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,515.0,502.0
3389,205,325,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,515.0,536.0
3390,205,327,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,515.0,560.0
3391,205,332,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,515.0,560.0
3392,205,463,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,515.0,569.0
3393,205,926,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,515.0,496.0
3394,206,208,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,211.0,214.0
3395,206,209,45.37007522583008,45.36701202392578,-65.38983154296875,-65.42402648925781,264.0,284.0
3396,206,225,40.692501068115234,40.692501068115234,-74.16867065429688,-74.16867065429688,211.0,238.0
3397,206,229,42.39396667480469,42.389156341552734,-71.39569091796875,-71.1197509765625,229.0,268.0
3398,207,208,45.53717803955078,45.53988265991211,-64.10343170166016,-64.64825439453125,284.0,268.0
3399,207,213,48.68633270263672,48.68247985839844,-53.43440246582031,-53.80707931518555,334.0,337.0
3400,207,214,48.68633270263672,48.68546676635742,-53.43440246582031,-52.75027847290039,334.0,340.0
3401,207,225,45.53717803955078,45.53988265991211,-64.10343170166016,-64.64825439453125,284.0,292.0
3402,207,238,40.63975143432617,40.63975143432617,-73.77892303466797,-73.77892303466797,229.0,277.0
3403,207,308,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,583.0,526.0
3404,207,321,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,583.0,535.0
3405,207,336,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,583.0,548.0
3406,207,342,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,583.0,544.0
3407,207,343,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,583.0,535.0
3408,207,354,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,583.0,574.0
3409,207,361,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,583.0,562.0
3410,207,363,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,583.0,582.0
3411,207,376,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,583.0,556.0
3412,207,384,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,583.0,579.0
3413,207,402,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,583.0,581.0
3414,207,410,52.30861282348633,52.30861282348633,4.763888835906982,4.763888835906982,583.0,537.0
3415,208,227,45.53988265991211,45.53717803955078,-64.64825439453125,-64.10343170166016,268.0,295.0
3416,208,234,42.4188346862793,42.41398620605469,15.771262168884277,15.913947105407715,637.0,688.0
3417,208,234,39.29416275024414,39.294647216796875,23.6732120513916,23.462051391601562,683.0,732.0
3418,208,513,42.64835739135742,42.64588928222656,15.03380298614502,15.014105796813965,633.0,641.0
3419,210,235,51.422630310058594,51.422630310058594,12.236042022705078,12.236042022705078,100.0,75.0
3420,211,249,50.77122497558594,50.76676940917969,-41.64987564086914,-41.65816879272461,508.0,542.0
3421,211,368,52.08457565307617,52.08852767944336,-14.365607261657715,-14.350869178771973,626.0,640.0
3422,211,398,51.66273880004883,51.660484313964844,-7.718669891357422,-7.677036285400391,655.0,648.0
3423,211,418,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,634.0
3424,211,422,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,644.0
3425,211,430,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,648.0
3426,211,438,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,657.0
3427,211,445,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,671.0
3428,211,453,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,679.0
3429,211,468,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,681.0
3430,211,469,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,691.0
3431,211,481,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,716.0
3432,211,482,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,706.0
3433,211,512,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,738.0
3434,211,514,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,734.0
3435,211,516,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,733.0
3436,211,550,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,741.0
3437,211,552,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,666.0
3438,211,572,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,642.0
3439,211,613,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,697.0
3440,211,621,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,688.0,704.0
3441,213,217,51.84465789794922,51.836097717285156,-36.004981994628906,-35.38942337036133,416.0,407.0
3442,213,217,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,559.0
3443,213,227,48.68247985839844,48.68633270263672,-53.80707931518555,-53.43440246582031,337.0,345.0
3444,213,227,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,572.0
3445,213,229,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,595.0
3446,213,314,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,549.0
3447,213,325,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,536.0
3448,213,327,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,560.0
3449,213,332,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,560.0
3450,213,355,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,584.0
3451,213,357,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,580.0
3452,213,365,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,576.0
3453,213,367,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,594.0
3454,213,369,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,587.0
3455,213,375,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,589.0
3456,213,378,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,593.0
3457,213,399,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,608.0
3458,213,406,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,623.0
3459,213,415,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,614.0
3460,213,417,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,614.0
3461,213,418,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,634.0
3462,213,428,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,628.0
3463,213,463,51.477500915527344,51.477500915527344,-0.4613890051841736,-0.4613890051841736,576.0,569.0
3464,213,477,51.703941345214844,51.709815979003906,-5.87716007232666,-5.872413635253906,551.0,608.0
3465,214,227,48.68546676635742,48.68633270263672,-52.75027847290039,-53.43440246582031,340.0,345.0
3466,214,229,42.392513275146484,42.389156341552734,-70.80155181884766,-71.1197509765625,247.0,268.0
3467,214,229,45.522212982177734,45.52027130126953,-64.14478302001953,-63.9547119140625,285.0,308.0
3468,214,231,42.392513275146484,42.39931106567383,-70.80155181884766,-70.88544464111328,247.0,265.0
3469,214,234,40.63975143432617,40.63975143432617,-73.77892303466797,-73.77892303466797,228.0,268.0
3470,214,238,40.63975143432617,40.63975143432617,-73.77892303466797,-73.77892303466797,228.0,277.0
3471,214,480,52.165748596191406,52.165748596191406,20.967121124267578,20.967121124267578,670.0,649.0
3472,214,506,52.165748596191406,52.165748596191406,20.967121124267578,20.967121124267578,670.0,664.0
3473,215,241,51.82493209838867,51.827171325683594,-32.62785720825195,-33.362266540527344,714.0,713.0
3474,215,425,48.703365325927734,48.708621978759766,-53.49734878540039,-53.936832427978516,625.0,650.0
