# Maximum delay, treewidth vs. connectivity slope, error
6	0.07562338674226793	0.0035577247027857037
9	0.08192114080432897	0.0035513926259830107
12	0.08447403969159714	0.0035935764473417893
15	0.08734381963127402	0.003414699345293844
18	0.10171067873288381	0.004460202703434103
24	0.12581590643951446	0.00438936704407048
36	0.16680284413397367	0.0048796200460386255
48	0.1820158116294192	0.004381550825567827
60	0.2333959573627848	0.006789820028980498
